index	par_id	category	region	text	label	subgroup
5043	@@1728523	poor-families	ca	As well , they are calling on the provincial government to increase the minimum wage to $11 per hour from the current $9.50 per hour , set targets to eradicate poverty , and eliminate the $2 per child per day surcharge for child care paid by working poor families who receive the full subsidy .	0	poverty
5050	@@14055879	poor-families	in	"She had said "" Today 95 per cent who have been killed are youngsters belonging to poor families . They were killed in retaliation for attacking security camps ... The situations of 2010 and present can not be compared . """	0	poverty
5081	@@20743982	poor-families	my	On another matter , Lim said poor families facing difficulties during bereavement can look for him if they need help to get coffin for burial .	1	poverty
5087	@@1479279	poor-families	us	Calexico schools have already been hit with academic penalties for several years . One factor is the district 's student population . The district is located along the U.S.-Mexico border . The majority of students speak Spanish as their primary language . Most come from poor families .	0	poverty
5091	@@70084023	poor-families	ph	The grant is expected to boost the capacity of poor families in buying basic goods including food and household items , whose prices have soared due to TRAIN .	0	poverty
5110	@@22217034	poor-families	ng	""" Poverty is the problem . The Chinese are taking advantage of the situation to spoil our girls because they know our girls need money to take care of their poor families ."	0	poverty
5129	@@24214915	poor-families	nz	""" The whole experience made me think about how many other poor families are going through this , "" she said ."	3	poverty
5153	@@8291075	poor-families	in	Bhopal : A day after Prime Minister Narendra Modi launched 21 electronic mandis across the country to help farmers sell their produce online and do away with middlemen , Madhya Pradesh chief minister Shivraj Singh Chouhan was distributing tomatoes free of cost to poor families in Vidisha , as prices crashed to all-time low , Rs 2 a kg , not enough to recover the sowing cost . Not only the tomatoes , wholesale price of onions too have plumetted to 20 to 30 paise a kg , almost negligible , in several districts including Vidisha , Neemuch and Mandsaur , where farmers can not afford even transportation cost .	3	poverty
5160	@@7691860	poor-families	za	Welfare grants that 17 million people depend on are shrinking in value , after two successive budgets increased them by less than the rate of inflation for poor families . The child grant of R340 is worth about a third of what even the World Bank considers poverty .	0	poverty
5168	@@25122337	poor-families	sg	They earn an average of Rs 12,000 per month -- they 're not ' highly paid ' by any standards . But the employees of Ashwini Hospital in Kerala 's Thrissur have hearts much larger than their paychecks . The employees ' association of the hospital has started an initiative called ' Zest of Life ' , through which they have built of a house for a tribal family , funded dialysis for scores of patients , and are even providing groceries to poor families every month .	3	poverty
5170	@@25331685	poor-families	lk	Drug abuse is common among poor families , while a drug abuser in a family makes them poorer . Drug abuse impairs family life , results in unproductive employment and reduces the quality of life . Impaired performance at work can lead to poor productivity and reduced income . Absence from work and intoxication at work can lead to disciplinary problems , accidents at work and excess medical claims	0	poverty
5173	@@3327223	poor-families	au	Critics often forget the Jan Dhan Yojana which in six months opened bank accounts for 140 million poor families -- something not done in the last 65 years . This massive financial inclusion program has drawn accolades worldwide and will help reduce corruption .	0	poverty
5175	@@21125375	poor-families	lk	"However , the NGO provides this service free of cost . "" While we pay for the flight cargo charges for poor families , the recipient takes care of shipping charges if he is well-off , "" said Ankita . "" The moment we find a donor or a recipient , we counsel the family to get screened for Bombay blood group because only they can help each other in times of emergency , "" she said ."	0	poverty
5183	@@2777597	poor-families	gb	However , Edward Kemp , artistic director of the Royal Academy of Dramatic Art , told the Observer that a third of students at the school last year came from poor families , with bursaries being offered to ease the burden .	0	poverty
5188	@@14131421	poor-families	pk	Hyderabad -- The Sindh minister for social welfare Shamim Mumtaz says , without economic development we can not improve situation of food security in country . She was addressing participant of an advocacy seminar on Food Security and Livelihood . Shamim Mumtaz said , food security is very important for us especially for the poor families of our country who do not have accessibility to adequate food . She said that Sindh Govt has handed over thousands of acres to power women of backward areas under Benazir Bhutto Shaheed scheme to alleviate poverty . Ms. Samina Sardar , Child Protection Adviser , Plan International Pakistan said that Plan is working under Child Protection and Child Centred Community Development approaches . On the occasion , Mr. Wajid Shams Memon , Mr. Punal Saryio , Mr. , Ashraf Ali , of UN-food &amp; Agriculture Organization , Professor Mohammad Ismail Kumbhar , Anwar Azad and others expressed their views at the seminar .	1	poverty
5208	@@1810825	poor-families	ng	Proffering solutions to the scourge , government was tasked to scale up existing conditional cash transfer to alleviate poverty in families linked to their enrolling children in schools ; revive the school feeding programme or institute commodity voucher scheme for extremely poor families , enhance tax relief for low income earners , and adoption of child-friendly school initiatives must be undertaken .	0	poverty
5217	@@4477783	poor-families	in	Even hearing impaired orphan girls from Government Women 's Home got married during the swayamwaras. ? All the married hearing impaired couples are living happily and have given birth to around 600 normal children . The education of some of these children from poor families is even sponsored by the Trust .	4	poverty
5230	@@9106910	poor-families	pk	Sargodha prostitution ring : Educated girls from poor families being taken abroad and forced to sell bodies	1	poverty
5252	@@16569964	poor-families	gh	Xi made the remarks during a tour of the city of Zhangjiakou in northern China 's Hebei Province , where he inspected an impoverished village , visiting and chatting with poor families , discussing how they could shake off poverty .	4	poverty
5266	@@1836192	poor-families	tz	Over half ( 65 per cent ) of mothers did not receive postnatal check up and only 31 per cent were examined within two days as recommended . Most of those who did not receive postnatal services ( 76 per cent ) came from poor families .	0	poverty
5277	@@7898921	poor-families	sg	Tsao Foundation Chief of Clinical Affairs Dr Ng Wai Chong said some poor families are not able to fit the criteria of the Scheme .	0	poverty
5279	@@20151486	poor-families	ph	If lawmakers take poor families as hostages for their patronage game , the police and the army see little people like Kians in urban areas and Lumad students in the hinterlands as points that can be converted to items that can unlock access to secret bosses or bonus stages . As if there is a quota , as implied by Tatay 's go signal to chase drug addicts and bomb Lumad schools . The latter has been carried out by martial law ( ML ) babies in Mindanao , even without the formal declaration . These infantile battalion bullies are known to pick on unarmed civilians and to cry foul upon being ambushed by guerrillas . When entering warzones or unfamiliar territories , ML babies drug themselves to valor and face enemies of the state that wages its war on drugs .	0	poverty
5284	@@20018972	poor-families	ie	""" This group does fantastic work and has about 3.500 street children under their care . They support very poor families in so many ways , Medical Centres , Schools , Training Centres and much more they have a 24-hour hotline for any child that may be in danger ."	2	poverty
5301	@@4088697	poor-families	gb	In Bali , the number of orphanages has doubled in less than a decade , despite two-thirds of the children having parents . Scouts lure cute children from poor families with promises of food and schooling . Some are then forced to work from dawn to dusk on building sites , making jewellery or selling street food . Malnutrition is common .	0	poverty
5307	@@16519016	poor-families	pk	Under this initiative the plan is to provide health insurance cover to poor families , earning Rs200 or less a day , so that they can get treated at hospitals designated under this programme . The selected beneficiaries are issued health cards that they shall produce when they visit these hospitals for their treatment or that of their family members covered under this scheme .	0	poverty
5325	@@14236572	poor-families	ie	But you can guess how sick Joe and I were when Mick bowed to Churchill and attacked the garrison , capturing Rory and his men . If Churchill had tried that every volunteer would have flocked to Rory 's cause . And now there are attempts to blame Joe and me for the fighting that has now broken out . We can see through that but our poor families are badly shaken and confused and have asked what we thought we hoped to achieve . And of course because our visits are closely monitored we can not speak plainly to them .	0	poverty
5336	@@3292079	poor-families	ca	"None of that backstory was known immediately after her death because Reverend Swale wanted the gift to remain a secret . When builders finished the Church of the Holy Trinity in 1847 , writes Eric Arthur in No Mean City , "" Strachan published a notice inviting ' the poor families of the United Church of England and Ireland to make the church their own ' and another announcing the opening for service of the ' Parochial Church of the Poor of Toronto . ' """	1	poverty
5339	@@7387911	poor-families	nz	The latest embarrassing finding for the government , which continues to deny poverty in New Zealand , is that children from poor families do n't do as well as others at school .	0	poverty
5348	@@1733131	poor-families	ca	""" It helps to equalize the learning of kids from socio-economically poor families . It also provides an opportunity if kids are early English language learners for teachers to work with them during the breaks to help them know the vocabulary so they can stay caught up . """	0	poverty
5367	@@20025062	poor-families	ng	However , this success story is not uncommon . It often happens that people from poor families have more perseverance to fight tooth an nail in business than children of rich parents who are used to get everything they want with ease . People without a strong spirit will quickly break down and drop out from the competition .	3	poverty
5375	@@3218859	poor-families	za	"Girls arriving from West Africa are likely to be on their way to a life on the streets . "" The female minors mostly come from poor families , are illiterate and lured with the promise of a job in Europe , "" says Save the Children Italia 's report ."	0	poverty
5382	@@1844970	poor-families	tz	The Bank Group 's support focused on major transformational projects in agriculture and power , and also on social safety nets , conditional cash transfers for poor families , job creation programs for young people , and higher education .	0	poverty
5396	@@1074136	poor-families	us	And when the Great Recession hit in 2008 , the states began turning away people in droves ; even as millions of Americans fell into poverty , the welfare rolls did n't increase , meaning that a smaller and smaller portion of America 's poor families are getting cash assistance from the government .	0	poverty
5400	@@1867976	poor-families	tz	Although education has a significant influence on life , the average education is not the same in many rural areas across the country . Strategies are therefore being made to resolve the problems especially for children from poor families so that they can access best education from primary to university level .	0	poverty
5407	@@3247742	poor-families	nz	Latest Ministry of Education figures show that more than half of students in decile one schools live in overcrowded houses and 42 percent are from poor families .	0	poverty
5429	@@8180298	poor-families	in	Targeting the younger generation , the DMK manifesto released on Sunday promised waiver of education loans , tablets or laptops bundled with 3G/4G internet connection and 10GB per month download option for 16 lakh students and smart phones for poor families .	0	poverty
5445	@@1942755	poor-families	tz	The running mate made the statements following complaints by residents of Nkenge through the party 's parliamentary candidate , Dr Diodorus Kamala . Speaking during a campaign rally at Bwajai area in Misenyi district , Kagera region , Ms Hassan caution public servant who misuse funds meant for poor families to stop the practice immediately .	0	poverty
5449	@@18903251	poor-families	my	A total of 960 children from poor families in Kuala Lumpur and Putrajaya received cash packets and shopping coupons in conjunction with the ' Jom Shopping Raya 2017 ' programme organised by the Federal Territories Foundation today . --fotoBERNAMA	0	poverty
5458	@@14007053	poor-families	ke	President Uhuru Kenyatta and his deputy William Ruto have been shuttling the country to ' light up ' homes especially those deep in the village where they pose with poor families .	4	poverty
5497	@@24322349	poor-families	ca	"So when journalists and observers tell us that , "" Toronto will never be the same again , "" they are not only wrong , but are extremely unhelpful . Of course Toronto will be just the same again . Not for the poor families of the deceased , not for those struggling with ghastly and perhaps life-changing injuries , but for most of the rest of us . It wo n't change , because it never does ."	2	poverty
5498	@@16259963	poor-families	bd	They targeted the poor and students from Islamic seminaries ( who mostly came from poor families ) .	0	poverty
5534	@@14959575	poor-families	my	The ' I Eat Nasi Lemak ' event this year will also be supporting a charity called The Nasi Lemak Project which among other initiatives , helps urban poor families be enterprisingly self-sufficient via selling nasi lemak .	0	poverty
5541	@@4559710	poor-families	pk	Transparency in the distribution of wealth is the major issue . The programme does not ensure transparent distribution system . Social welfare programmes need non-political agenda to achieve aims and objectives . BISP is a complete failure in this respect . This programme does not focus on the overall financial uplift of the masses . It is not for development of social sector . It is simply programme of temporary financial relief to poor families , provided the deserving candidates have it .	0	poverty
5548	@@40093610	poor-families	ng	Players have often times been described as the less educated who find the round leather game as escape route to poverty . Truth be told , many homes have been lifted above poverty lines as players ' millions have elevated hitherto poor families .	1	poverty
5556	@@4769569	poor-families	au	Underage boys and girls from poor families are often engaged as domestic help to well-off families in Bangladesh .	0	poverty
5567	@@4127836	poor-families	au	The Prime Minister Julia Gillard says she wants to improve the educational opportunities for children from poor families . And the budget will provide financial incentives for low income families to keep their teenage children at school or in training .	3	poverty
5573	@@1933485	poor-families	tz	TASAF earmarks Sh1.7bn for poor families in Simiyu .	0	poverty
5574	@@21845545	poor-families	gh	Overall , small everyday hazards related to the brown or environmental health agenda still continue to account for the greatest burden of disease and premature death and serious injury in 21st century Accra , with their economic and social costs fall on poor families with little political fallout for city and national governments . For example , the year 2014 will forever be remembered as one of the years that another cholera pandemic struck the city and attacked about 16,500 defenseless people .	0	poverty
5577	@@10146790	poor-families	pk	""" Welfare of the masses and improving their living standards is the top priority of the government . Billions of rupees is being spent on programmes for the provision of relief to poor families . A number of programmes for the welfare of downtrodden people and welfare of the common man are continuing in the Punjab , "" he said . The CM said that the Punjab Khidmat Card Programme had been launched for the provision of interest-free loans and free vocational training of special persons . "" Assistance is being provided to special persons for making them active and useful members of the society , "" he said ."	1	poverty
5592	@@4673730	poor-families	jm	According to Caribbean Policy Research Institute ( 2013 ) , nearly 40 per cent of children do not complete secondary school and only one in four who complete have certification . The vast majority of these children are from poor families in poor communities - sometimes born to parents who did not complete their education and/or were adolescent mothers . The shift school system has arguably disadvantaged many students . Many schools offer students very little chance of passing English and mathematics . <h> glaring disparities	0	poverty
5599	@@982213	poor-families	ca	"A recent Star piece by two criminologists brought a new gaze to the idea of community . It examined reconstruction of public housing in Toronto 's Regent Park , where many poor families were moved out while middle class homes were built , then moved back alongside the newbies . The theory was to spread good influence , like fairy dust , from the successful to the benighted , providing "" positive role models who could transmit more mainstream standards of behaviour . "" The criminologists found there was n't much influence , since there was n't much contact . And more scandalously , the underclasses did n't feel their standards needed heavy upgrading . In fact , their own solid values of community and mutual support were somewhat undermined by the transformations . That 's too brief but I found it a stimulating springboard for thoughts about community ."	0	poverty
5609	@@15022082	poor-families	pk	""" We are also committed to provide social protection to the poor and vulnerable people of our society for which our government has increased the budgetary allocation to BISP from Rs 40 to Rs 120 billion in the last three years . The poor families covered under this programme have been increased from 3 million to 5.6 million families , "" the Prime Minister said ."	0	poverty
5620	@@145725	poor-families	us	Poverty was the biggest factor behind this crime . All seven were unemployed and came from poor families , reflecting the severe economic conditions faced by many in Saudi Arabia . The unemployment rate in the kingdom is among the highest in the Middle East -- it runs over 40 percent among males and over 80 percent among females .	0	poverty
5622	@@17429434	poor-families	my	One private charity , Basma , is trying to help out by funding cancer drugs for poor families . The proportion of patients who need assistance has risen from about 30 percent to nearly 80 percent since the war began , executive manager Rima Salem said .	0	poverty
5624	@@1824078	poor-families	tz	Camfed works towards ensuring both girls and boys get equal access to education by supporting girls from poor families and orphans to get secondary education . The organisation provides bursary support to girls in 193 secondary schools which covers school fees and other related costs such as pocket money , uniform and accommodation among others .	0	poverty
5658	@@14166922	poor-families	ke	"An Embu governor hopeful has asked the government to ensure "" rich people "" do not exploit its new programme of sponsoring students to private universities . Kithinji Kiragu , a consultant with the KK associate Company , said the government should ensure only students from poor families benefit from the 10,000 state-sponsored students to private institutions ."	0	poverty
5669	@@24773025	poor-families	au	Around 70 children who are from poor families , orphans or disabled currently perform in the circus shows , some 45 each year	0	poverty
5684	@@3950612	poor-families	in	VARANASI : Over six decades to Independence and the Muslim community may still be lagging behind in the field of education . But , a number of Muslim women and girls-- particularly hailing from poor families-- are coming out to dispel the darkness of ignorance and bring about a new dawn for the coming generation of the community . They are doing the community proud by making sincere efforts at spreading literacy , especially among other girls and children .	3	poverty
5688	@@17252802	poor-families	hk	A grassroots concern group has called for the government to consider a negative income tax for poor families after a low- income family working allowance scheme benefited much fewer families than expected .	0	poverty
5690	@@2128616	poor-families	za	This is why I believe children from poor families must be supported . After all , the students are 100 percent correct -- education is the only tool that will take them out of the curse of poverty .	3	poverty
5693	@@14804568	poor-families	hk	"Every one in three elderly citizens is living in poverty in Hong Kong , Oxfam said today in a report . In 2015 , there were 230,000 poor families with people aged 65 years or above and this number jumped up by more than 14 percent compared with 2011 , the Oxfam "" Hong Kong Poverty Report 2011-2015 , ' ' found . Among these families , almost 60 percent are one- or two-person households . The ..."	0	poverty
5724	@@21939199	poor-families	ie	MSF is working in Mosul to rebuild health facilities and improve access for the most vulnerable cases , often poor families who can not afford to pay for private care .	0	poverty
5732	@@4370530	poor-families	us	"But the current politically correct left approach is quite peculiar if we think about history . Of course Marx made fun of Malthus ( Marx himself had a large family living in poverty ... ) , but after him some progressist , who called themselves neo malthusian , fought the influence of the church and the conservatives to advocate a decrease in the number of child among poor families . They were severly fought by authorities in a pre world war context : nationalism needed many soldier and the number was the real force . After the two wars , this political current fade out and strangely enough the large family values were adopted by the state , whether run by "" left "" or "" right "" ."	0	poverty
5736	@@4919579	poor-families	in	However , many of the right-of-centre governments actually pursued quite similar social policies to their counterparts on the left . Successive Peruvian governments reduced inequality substantially through increased welfare spending in the form of conditional cash transfers , payments to poor families in return for vaccinating children or sending them to school . This was also a banner policy of centre-right National Action Party ( PAN ) governments in Mexico from 2000-2012 .	1	poverty
5745	@@192375	poor-families	gb	Hundreds of poor families are believed to be buried under the rail platforms and buildings , many having fallen victim to Victorian cholera epidemics .	0	poverty
5759	@@2568267	poor-families	ie	The thugs target poor families with a money-lending racket , take control of their welfare benefits , and have left some parents so broke that their children were taken into care .	0	poverty
5761	@@19508320	poor-families	in	Would you care to elaborate ? A total of 104 satellites were launched simultaneously . This is unprecedented . The philosophy of the Narendra Modi government is responsible for this achievement . No government had cleared One Rank One Pension for 50 years . We did it at one go . We 've decided that before May 2018 , there will not be a single village in the country without electricity . Of 18,000 , this has been achieved in 13,000 villages . Our target was to give five crore poor families gas cylinders by 2019 ; 2.25 crore have already got them .	1	poverty
5774	@@8887827	poor-families	gb	Coles have initiated a new price war with rivals Woolworths by slashing the price of its ready-made meals in an attempt to offer time-poor families a cheap and easy alternative to take away food .	0	poverty
5785	@@22825594	poor-families	sg	""" Hunted poor families communicate directly with providers-recruiters say who they want . Those already working on the order , "" -- says Oleg . Much more interesting , according to him , as slaves trafficked across the border ."	0	poverty
5787	@@9768141	poor-families	nz	"Grimes is n't some crank - he 's a former Reserve Bank chairman and Auckland University professor , who says current estimates of housing shortages are "" nonsensical "" and wo n't make homes affordable for young or poor families ."	0	poverty
5796	@@21107457	poor-families	za	Johannesburg Mayor Herman Mashaba 's violent campaign of evictions in the inner city has left hundreds of poor families displaced , killing at least two people last month . The evictions were carried out in apartheid-style raids , under the ploy of cleaning up the city centre and recovering illegally occupied buildings .	0	poverty
5802	@@24082600	poor-families	my	Raising the nutrition level of children aged from six months to six years in hardcore poor families .	1	poverty
5806	@@1844517	poor-families	ke	Speaking to Africa Review , he also pointed out that majority of these children come from very poor families with no permanent level of income since most of their parents are casual labourers who earn peanuts .	3	poverty
5813	@@7205684	poor-families	nz	Research by the Centre for Global Development on giving cash transfers to poor families found a range of impacts including : lower crime rates , improved child nutrition and child health , lower child mortality , improved school attendance , and declines in teenage pregnancy .	0	poverty
5817	@@16007262	poor-families	sg	The fact that the news broke in a vernacular paper in a positive manner , that itself was a very shocking thing . Secondly , as you and I know , homosexuality can exist anywhere . It can be in poor families , rich families , royal families ...	0	poverty
5821	@@4556930	poor-families	jm	It is becoming too costly for the State to provide for all poor families . Therefore , Jamaica should follow the path of other countries such as China , which implemented a one-child policy . If this is done , Jamaica 's expenditure on welfare could be reduced and the remaining funds be used to provide micro , small and medium-size enterprises with a stimulus . This would boost production and increase the demand for goods and services .	0	poverty
5830	@@8868556	poor-families	pk	This community based development programme is meant for the prosperity of poorest of the poor families through social mobilisation in rural areas at union council level which is the lowest functional administrative unit in the province .	1	poverty
5831	@@24927536	poor-families	in	New Delhi : In the run-up to the 2019 Lok Sabha elections , the Narendra Modi government has been highlighting the success of the Pradhan Mantri Ujjwala Yojana , the scheme that provides free cooking gas connections to poor families .	0	poverty
5844	@@4634234	poor-families	my	There are 10,000 public schools in Malaysia , and the government should be open in working with non-state players to help poor families . But we , outside of government , need clear , defined guidelines on how non-state players can contribute to education services .	0	poverty
5846	@@15011413	poor-families	in	KOLKATA : Sourav Kaibartya , a fisherman 's son who scored 94.2% in his higher secondary examination this year got entry into NIT Durgapur for engineering course . The boy was at a loss as to who will fund his education . That is when a corporate house came into his rescue . Thirty-seven students like him from West Bengal meritorious but from poor families will now get to continue their studies with an initiative from Magma Fincorp Ltd .	4	poverty
5850	@@14431435	poor-families	ng	Workers are always in a vicious circle of trying to catch up with inflation . As prices go out of control , especially driven by those with excess salaries and allowances shopping in the same market as the poor families , the poor will demand more money . Right now the price of a bag of rice and other basic food are more than workers ' salary in a month . This is what fuel corruption at the lower level , that is , trying to subsidize the monthly incomes with other means of bribes .	1	poverty
5863	@@16469892	poor-families	pk	Zohra , an ensemble of 35 young musicians aged 13 to 20 , some orphans or from poor families , will be performing before 3,000 CEOs and heads of state during a session on Thursday and at the closing concert on Friday .	0	poverty
5916	@@22172483	poor-families	ca	In this Nov. 20 , 2017 photo , langots or traditional undergarments worn by Indian kushti wrestlers are seen hanging on a rope at an akhada , a kind of wrestling hostel at Sabzi Mandi , in New Delhi , India . Like many traditions in rapidly modernizing India , kushti wrestling faces the threat of being left behind . But for many poor families , the ancient sport provides a glimmer of hope.Dar Yasin / AP	1	poverty
5928	@@24980739	poor-families	gb	Many of the immigrants coming into the United States are poor families from crime ridden countries like El Salvador , Guatemala and Honduras . They often seek asylum citing the daily violence in their home countries .	0	poverty
5971	@@4381560	poor-families	us	Many have placed their faith in the belief that social welfare programs are a viable means of delivering poor families from poverty . A noble idea of modern liberalism , the belief that a poor family can use government assistance to support itself while working to obtain more stable means has fallen short for many seeking a way out . Way too often we 've witnessed families use social welfare only to perpetuate poverty over generations . And while certain forms of government assistance have certainly helped to subsidize achievements of certain individuals , for others it has created a culture of dependency and non-employment that has exacerbated conditions of poverty . <h> Marrying Rich	0	poverty
5989	@@18401411	poor-families	us	McAfee said he was helping the locals by feeding poor families and providing them with jobs .	3	poverty
5992	@@18821420	poor-families	ca	"One thing is more certain ; these soldiers were not overly respected . The researchers say the bodies "" seem to have been carelessly thrown into the pit . "" This , paired with the stripping of their uniforms , strongly suggested these were true "" forgotten soldiers "" , unnamed men from poor families who died with little commemoration or appreciation ."	1	poverty
5996	@@2822899	poor-families	gb	Real poverty of Britain : Shocking images of UK in the Sixties where poor really meant poor <h> THESE hard-hitting photographs offer a glimpse into the harrowing day-to-day for poor families living in Britain during the Sixties .	3	poverty
6007	@@15356302	poor-families	bd	Though the government took the initiative to allow ultra poor families to buy 30kg rice at Tk10 per kg a month during dry season under its fair price card programme , many solvent and well-off families have become the beneficiaries in four villages of the ward .	2	poverty
6008	@@16978344	poor-families	my	""" The collection from the golden chariot procession will be used to provide education aid to students , especially those from poor families , while the collection from the temple will be used for future projects and community development , "" he said ."	0	poverty
6010	@@22752492	poor-families	au	The government late on Saturday pledged extra aid for poor families and those in need in response to the demonstrations but protesters still took to the streets , holding banners with slogans against rising prices and new taxes .	0	poverty
6013	@@15903800	poor-families	ph	Attaching a photo showing Pi ? ol with Dole senior vice president for worldwide agriculture and research Carlos Mandujano and other officials of Dole-Philippines during their meeting at the Matina Golf Club in Davao City last December 10 , Pi ? ol wrote that Dole-Philippines will be donating to poor families the pineapple leaves from their more than 18,000-hectare plantations all over Mindanao .	4	poverty
6035	@@14436999	poor-families	za	In South Africa , education is a right and not a privilege , but an unfavourable background can unconsciously infringe on this right . It is an open secret that poverty is rife in our country , therefore , those who are privileged enough should assist those who do not have . It may sound like an overstatement , but there are many girls who come from poor families who miss school due to lack of sanitary pads .	4	poverty
6041	@@8979827	poor-families	za	A : They are taking inner-city kids of poor families and teaching them values through golf . Persistence . Honesty . Hard work . Sportsmanship . How you deal with life .	3	poverty
6044	@@8306433	poor-families	za	Mr Zuma also said the government had made inroads in uplifting poor families ? with many households getting access to electricity and water .	1	poverty
6046	@@20066549	poor-families	za	Pupils from poor families were given new shoes , socks , jerseys , shirts and trousers , watched by their parents . Most pupils come from very poor families and often go to school without food . Teacher , Zanele Mahlanza said many of the pupils depend on the school nutrition programme to survive .	0	poverty
6089	@@9118258	poor-families	us	In Oregon , a higher share of poor families is on welfare ( now called TANF , or Temporary Aid to Needy Families ) than in most states . The state has some of the highest food-stamp uptake in the country . It subsidizes childcare for working parents , asking the poorest of them to contribute as little as $27 a month . It helps people get off of welfare by linking them to employment and paying their wages for up to six months , and then allows them to continue to receive food stamps as they transition to higher wages . Families can be on welfare for up to 60 months , as opposed to 24 months in many other states , and once the parents are cut off due to time limits , their children can still continue to receive aid .	0	poverty
6124	@@8324117	poor-families	ph	The LISTAHANAN or the National Household Targeting System for Poverty Reduction ( NHTS-PR ) is an administrative tool for targeting poor families .	0	poverty
6140	@@2400575	poor-families	nz	We now have free text books and subsidized bus fares for our school children who come from poor families .	0	poverty
6142	@@8196119	poor-families	sg	There is a Chinese saying , that in a prosperous society , filial piety is hard to come by in poor families .	0	poverty
6167	@@2021398	poor-families	nz	""" It 's not just a matter of income poverty . What matters is children in very poor families in crowded , cold and damp houses . There is an income issue , there is a housing supply issue and there is a housing quality issue . """	3	poverty
6171	@@23408265	poor-families	my	"Mastura sells a traditional coconut rice with spicy shrimp paste dish known as "" nasi lemak "" , or "" fatty rice "" , made by poor families living around the Malaysian capital Kuala Lumpur ."	0	poverty
6194	@@19824150	poor-families	ph	First of all , while , of course , it is the individual who directly benefits from college education in terms of acquiring more knowledge and skills , which translates to more job opportunities , it is not the individual alone who benefits . In a poor country such as the Philippines where wages are low and labor is cheap , the college education of a member of a family , especially for the poor , is their only way out of poverty . It is also the only way by which the future family of that same family member could break free from the quagmire of poverty that has enveloped his or her family for generations . It is about social mobility . And if more poor families break free from poverty , would that not reflect on the development of Philippine society ?	4	poverty
6205	@@19573896	poor-families	ie	"Sen ? Clochartaigh described them as "" the next ' direct provision ' for poor families "" ."	0	poverty
6209	@@23329721	poor-families	sg	"He adds : "" For a poor family , getting Rs 50,000 or Rs 1 lakh in return for letting their child perform the ritual , is not a big thing . But the rich do not let their own children perform.The poor families who end up offering the children , however , fail to see how the rich are exploiting them . It is a complicated situation , where religion and faith is heavily influencing the lives of the people . """	0	poverty
6212	@@2694146	poor-families	lk	The government said it focuses on a Medium Term Budgetary Framework 2015 - 2017 mainly to ensure development by creating more livelihood and employment opportunities , food security , energy security and environmental safety with particular emphasis on low income and poor families .	0	poverty
6225	@@21715205	poor-families	ph	The Pantawid sa Pamilyang Pilipino Program ( 4Ps ) or what some call , conditional cash transfers ( CCTs ) is a type of transfer payments . The previous administration implemented this program , which aims to support extremely poor families to meet their most immediate needs , and to break the intergenerational poverty cycle by investing in the health and education of poor children . That is why poor households receive health grants of P500 per month and education grant of P300 per child per month .	1	poverty
6234	@@4500	poor-families	us	The World Health Organization did not give a reason for the increase in deaths , but a provincial health official in Sindh said that the disease hit areas where poor families did not vaccinate their children .	2	poverty
6255	@@19211005	poor-families	ke	According to Zhang Haipeng , who works at the Bureau , the state covers a majority of the cost of medical care among the poor families .	0	poverty
6256	@@15889838	poor-families	bd	The agency also helped expand financial inclusion for poor families and small businesses and supported local economic development in underserved or deserving regions .	0	poverty
6356	@@16637372	poor-families	pk	According to documents , the project will enable the expansion of the cash transfer programme ( paid to the female head of targeted poor families ) by registering an additional 2.4 million eligible families and financing the first few quarters of their cash transfers . In addition , it will support the strengthening and phased expansion of the pilot health insurance and skills development programmes to increase income and good health for targeted families .	0	poverty
6358	@@1647751	poor-families	lk	Objective of training those soldiers is to employ them in constructing houses for the civilians who are to be resettled and also to assist poor families in building and renovating their houses .	0	poverty
6365	@@2324056	poor-families	ca	""" There 's a huge increase in costs . Ice time is getting more expensive and there 's more demand . Equipment costs are going up too . Participating in organized sports can be prohibitive , even for the average family . It 's ridiculous , "" she said , adding the number of working poor families is rising ."	0	poverty
6404	@@10041607	poor-families	bd	The new minimum wage is expected to draw more women into work in a country where female labour-force participation is still very low . Higher wages mean more income for women from poor families and greater financial resources to spend on children 's education and health .	0	poverty
6421	@@2524884	poor-families	ph	MANILA -- The number of poor families benefiting from free medical services have almost tripled to 14.7 million in 2014 from last year 's 5.2 million , the Philippine Health Insurance Corp . ( PhilHealth ) said Monday .	0	poverty
6447	@@13830096	poor-families	ke	Light School through Arrive in Kenya financial and technical support has established a dormitory housing more than 16 formers street kids and is also paying tuition , food and living expenses for for the kids from poor families who could not afford school fees , food and accommodation at Primary and secondary school level .	1	poverty
6449	@@17651010	poor-families	sg	Santiago proposed the national fund be used to both subsidise cancer drugs for patients with monthly household income of below RM5,000 as well as to assist poor families with cancer patients to deal with living expenses . -- Picture by Saw Siow Feng	0	poverty
6471	@@21618276	poor-families	sg	HSE : in the last 20 years , Russia has increased the number of poor families with many children	0	poverty
6473	@@20027175	poor-families	in	""" When a country , which can make Mangalyaan within nine months , is not able to make a 70-km-odd railway line in 42 years , a question rises in the mind of the poor that what will happen of the country . When a project gets stuck , the maximum loss is to the poor families . "" The PM was referring to a broadgauge railway line to be laid to connect Howrah , Amta and Champadanga , senior rail officials told ET . Construction of the track , they said , was first approved in 1975 . Champadanga , senior rail officials told ET . Construction of the track , they said , was first approved in 1975 ."	0	poverty
