index	par_id	category	region	text	label	subgroup
5121	@@3612014	disabled	nz	Idea Services , part of IHC , is one of the country 's biggest support providers for intellectually disabled people and their families .	0	disability
5124	@@1075619	disabled	in	Professor Prabhat Ranjan awarded for promotion of employment for disabled people	0	disability
5127	@@22791948	disabled	gb	In 1942 jobs like his were given to men disabled at the front . He was told to report to Berlin where high ranking officers told him and some colleagues that they were being sent off for vital and secret work .	0	disability
5148	@@9754848	disabled	us	They make fun of disabled veterans and anyone else who they feel can not fight back . But I can , and will . That is why they are too SCARED to tell us who they really are . They are too SCARED to expose themselves to the consequences of their words .	0	disability
5239	@@2927765	disabled	za	"Prosecutor Zoe Johnson QC told the court that in May 2011 , a doctor noted that Tania Clarence , 43 , was "" seriously over-stretched/ under intolerable strain "" from all the medical appointments and daily routine of dealing with the three disabled children ."	0	disability
5242	@@8019312	disabled	za	- The qualification for the senior citizen and disabled persons rates rebate maximum monthly household income is increased from the current R12 000 to R15 000	0	disability
5244	@@21462317	disabled	gh	"This means that the burden of care for disabled people in China often falls upon family members of people with disabilities . As one Weibo user put it : "" The problem lies in social welfare and the social security system is far from perfect . """	0	disability
5251	@@3389336	disabled	ph	""" In Metro Manila , 7,464 families of disabled cyclists were plunged deeper into poverty because their breadwinners have been maimed and are no longer capable to work , "" Pagdilao explained ."	3	disability
5255	@@18636845	disabled	ng	The upper chamber noted that , despite the exemption granted to all pregnant women , the elderly and disabled under the National Health Act of 2014 , this is not obtainable in practice , as children and pregnant women still pay for medical services in public hospitals .	0	disability
5263	@@408450	disabled	in	Thirty seven percent of the offences registered on Central Railway from January to May this year pertain to illegal travel in coaches reserved for the disabled .	0	disability
5265	@@4815560	disabled	gb	""" It 's entirely unacceptable for disabled people , their family , friends and carers not to be able to access all high street shops and facilities . """	0	disability
5268	@@1951150	disabled	gh	"There are an estimated one billion disabled people in the world out of total population of 7 billion , i.e. 1 out every 7 people are disabled . The UN has described PWDs as "" the World 's Largest Minority "" ."	0	disability
5269	@@22545836	disabled	my	""" It limits access for the disabled and elderly . """	0	disability
5278	@@1790805	disabled	gh	Also during the period towards Remembrance Day , artificial poppies are worn for peacekeepers , who died in the course of duty , around the world . Poppies are sold as a means of raising funds to support veterans , especially the disabled and hospitalised .	0	disability
5290	@@23814919	disabled	my	The 56-year-old , who was a school gardener , was sentenced by the Sessions Court yesterday for raping a disabled girl .	0	disability
5309	@@15631224	disabled	gb	"The shamed South African double amputee , who murdered Reeve Steenkamp on Valentine 's Day in 2013 , won his claim to be moved to a newly refurbished , "" more relaxed "" prison aimed at "" low-risk non violent offenders "" and disabled inmates ."	0	disability
5323	@@10127180	disabled	sg	"Accessible environments empower people with disabilities to go about their daily lives with greater ease . Those who require mobility aids , such as wheelchairs , face barriers while commuting , one of which is getting in and out of vehicles in parking spaces ( "" Fines up for disabled parking misuse "" ; Monday ) ."	0	disability
5324	@@10269722	disabled	bd	"There are people in our society who have trouble with walking , moving or talking . Known as disabled to all , they lack the ability to do all kinds of day-to-day activities ; they eventually fail to contribute to the economy and never be part of the independent population of the society . This is what people hold in mind about disabled people . With a view to changing the concept of disability , Physically-challenged Development Foundation ( PDF ) emerged in 2008 as a non-profit organisation yielding the motto : Ability is in our heart . PDF 's objective is to create a better society for the people with disability . In order to achieve this , "" PDF Winter Boot Camp 2016 powered by US Embassy Dhaka "" took place during 29-30 January , 2016 at Sheikh Hasina Youth Development Institute , Savar , Dhaka ."	1	disability
5344	@@428932	disabled	ph	Mrs. Aviva Dankner , owner of Castra Mall , also reiterated her appreciation for the Philippines ' Open Door Policy and noted the kindness of the Filipino people . She thanked them for their good work in taking care of the elderly and disabled in Israel .	0	disability
5356	@@24528025	disabled	nz	Much as people can get sneery about UN commentaries upon their country , the Minister for Disabilities Issues Carmel Sepuloni welcomed this one for the right reasons as an area where international comparisons could prove particularly helpful alongside feedback from our own disabled community .	0	disability
5376	@@17061065	disabled	hk	Korean Air has a total of 25 volunteer groups which actively perform various volunteer projects at orphanages , rehabilitation centers for the disabled , as well as senior care centers to support disadvantaged groups . The airline actively encourages and supports these groups to perform volunteer acts in various countries , including Thailand , Philippines and Mongolia .	1	disability
5383	@@23909749	disabled	us	"Paro the furry seal cries softly while an elderly woman pets it . Pepper , a humanoid , waves while leading a group of senior citizens in exercises . The upright Tree guides a disabled man taking shaky steps , saying in a gentle feminine voice , "" right , left , well done ! """	0	disability
5385	@@19490986	disabled	jm	According to Lieutenant ( Senior Grade ) Delando Coriah , the JDF Coast Guard received information on Tuesday , from the Curacao Rescue Coordination Centre , that about four persons aboard a 30-foot sailboat named MAST CONFUSION was disabled and adrift at sea .	0	disability
5389	@@18986808	disabled	us	"Q : "" Do you have a Pedestrian Bill of Rights ? I appreciate your efforts on making streets safer for bicyclists , but what about pedestrians . I am disabled and use a walker . I was walking on Bayshore and was barely missed by a bicycle riding quickly on the sidewalk . He came up from behind me on the sidewalk when there was a bike lane right there . Bicyclists need to obey the laws if they expect drivers to obey the laws . """	0	disability
5394	@@15010448	disabled	ng	""" Initially people looked down on any person with disability . The only thing Nigerians knew then was , once you are disabled , you are a beggar ."	0	disability
5406	@@3867461	disabled	us	Rapper 2 Chainz has offered to pay a year 's worth of rent for disabled veteran and single mother Dierdre Plater . The gift is part of his Tru Foundation charity and funded by proceeds from his ugly sweater collection .	3	disability
5423	@@20407937	disabled	nz	Critics have even taken to dobbing in Katrina Bungard to National Party leader Bill English when they see her sign-written car bearing her name and photo parked in disabled parks .	0	disability
5436	@@115340	disabled	ca	"Mr. Ballash 's complaint indicates that he 's a courtesy seat sitter . But why ? He "" does not disclose that he is in fact physically disabled and he has not demonstrated he has a disability , "" says the human rights tribunal . "" The information he has filed is not capable of supporting a link between Mr. Ballash 's membership in a protected group and any alleged negative impact . "" His case was thrown out in a decision released this week ."	0	disability
5439	@@1618399	disabled	us	Reply link does not work in your browser because JavaScript is disabled.Reply	0	disability
5455	@@25399260	disabled	za	Your browser 's JavaScript is disabled / does not support JavaScript.This website requires JavaScript to work correctly.Please enable JavaScript / use a browser that supports JavaScript to enabled all this website 's features .	0	disability
5461	@@4317872	disabled	au	HACC House coordinator Deb Graham is delighted that the children are volunteering with this day facility which serves many elderly and disabled residents of town with its various programs .	0	disability
5466	@@40938	disabled	za	The man , who was 25km away from Caledon at the time of going to print , said he was taking on the colossal task for two reasons - he wanted to raise awareness around the problems faced by disabled dogs and people and , he wanted to test whether he could turn the long walk into a fund-raising event for disabled dogs and people at a later stage .	0	disability
5471	@@1931073	disabled	ke	"The 37-year-old did not get the job , but vowed not to let his disability define him . The doctor who has defied the indignity of being referred to kiwete ( disabled ) or chura ( a frog ) says : "" I swore not to be brought down by the stigma . I use my other organs such as the hands , mouth , ears and brain to climb the social ladder . """	0	disability
5475	@@15258677	disabled	bd	As part of fulfilling their social responsibilities , Imago recently helped 32 physically disabled cricketers to participate in the Purnava First national Wheelchair Cricket Tournament . Mohammad Mohasin , founder of Wheelchair Cricket Welfare Association , expressed his deepest gratitude to Imago for their support all throughout the tournament , and their promise to be there for them in the future .	0	disability
5477	@@427559	disabled	ca	Santos appeared in five games this season with Toronto , posting a 0-1 record with a 2.08 earned-run average before being placed on the 15-day disabled list with a right triceps strain on April 14 . He then had surgery on this right elbow to remove bone spurs .	0	disability
5482	@@4538978	disabled	pk	The three girls were found dead in a trough , 2.5 foot deep , inside their house in Orangi Town on October 15 . Fifteen-year-old Uzma , 12-year-old Sumaira were disabled as they suffered from polio while the youngest Nisha , 8 , also bore signs of the condition .	0	disability
5490	@@2033845	disabled	gb	These are not natural militants . Mostly women , and not well-paid , they feed , clothe , wash and do all manner of personal things for the 130 disabled people in their charge .	0	disability
5493	@@1434207	disabled	au	Margaret Page , a 60-year-old who used to love scuba diving , kayaking and teaching karate to children , had been severely disabled since suffering a brain haemorrhage in 1991 .	0	disability
5495	@@3618847	disabled	lk	The assaulted individual , identified as J. Karunaratne , a resident of the Bethakaawa village in Kahatagasdigiliya , was attached to the Sri Lanka Army 's Signal Corps and was left disabled following a bomb blast .	0	disability
5512	@@1951058	disabled	gh	""" Africa Rights Initiatives International has brought smiles on the faces of many , especially , crippled/ disabled who received crutches , the poor sighted who received glasses and medications , the poor who received clothing , the 1,225people who received free health insurance coverage and the general public that received free medical care and above all , the financial support for the Anti Snake Venom ( ASV ) to save the life of the poor woman in Kporibayiri , and referral of the poor boy who died on the way to the hospital . Your Midwives also conducted great deliveries during your visit . Only God knows what would have happened as the only Midwife for the Sub-district was still on her annual leave "" He said ."	4	disability
5521	@@9431244	disabled	bd	The limit of perquisite disallowance raised from Tk4,50,000 to Tk4,75,000 ( increased to Tk25,00,000 for disabled employees ) .	0	disability
5522	@@8487481	disabled	ph	In the meantime , Comelec reassures the public that the website hackers used to leak data on 55 million Filipino voters has been taken down . Comelec spokesman James Jimenez said the US Department of Justice disabled the website last Friday , April 22 , 2016 .	0	disability
5543	@@24246133	disabled	sg	Google disabled the bogus domains	0	disability
5559	@@7022812	disabled	ca	Currently you have JavaScript disabled . In order to post comments , please make sure JavaScript and Cookies are enabled , and reload the page.Click here for instructions on how to enable JavaScript in your browser. @@7022812 <h> Heavy ban for headbutter	0	disability
5561	@@60102609	disabled	ie	Katie , now married to fellow I 'm A Celebrity ! star Peter Andre , 35 , talks about coping with criticism when son Harvey was born disabled .	0	disability
5562	@@23838434	disabled	au	""" Sitting down with Yvette was tough . A mother who had pleaded guilty to the attempted murder of her disabled son telling me why her life had arrived at this terrible place , "" says Hayes ."	0	disability
5566	@@4148619	disabled	gb	This is what the people we met are expecting from us : ' a proof that you care about the Tunisian revolution and the weaponless people who faced a criminal dictatorship , and sacrificed their lives and were injured , so that we can raise our voices today and say what we think should be said . ' These are the words of Mohamed Salah Abidi , whose son Shady Abidi was at the heart of the ' internet revolution ' in Regueb and was disabled by bullets from a police sniper .	0	disability
5585	@@24944305	disabled	my	Though all that does n't matter to Fakrul as ultimately , the Bangi Industry and Recovery Training Center ( PLPP ) graduate wishes to prove to the public that even disabled people like himself is capable of achieving success so long as they are confident and committed in life .	0	disability
5588	@@4606502	disabled	my	Community <h> Kuala Lumpur not disabled-friendly	0	disability
5602	@@16924379	disabled	lk	Though it is contradictory to grant this service pension to the disabled war heroes who had not been in the service for 12 years , the President paying his special attention on this issue and after receiving the Cabinet approval decided to provide this service pension to them for the first time in the history .	0	disability
5617	@@40092124	disabled	lk	The Sixth Intake of the Kotalawala Defence University ( KDU ) celebrates its 30th Anniversary , felicitating members who have sacrificed their lives and others who are either disabled , retired or still in service .	0	disability
5626	@@14370065	disabled	my	Meanwhile , after five races in the sailing event , Malaysia 's Al Mustakim Matrin is at this point , in 11th place in the single-person keelboat ( 2.4mR ) B2 ( disabled in both hands and feet ) category , having collected 61 points .	0	disability
5633	@@103472	disabled	ca	Those who created index funds with hedges against foreign currency swings were certainly well-meaning . But they remind me of the scientists in the short story , Flowers For Algernon . The story is about a mentally disabled man named Charlie who undergoes an operation to increase his intelligence . The operation will , in theory , benefit him . But , in practice , it tragically does n't . <h> Top funds <h> Market View	0	disability
5638	@@14853362	disabled	ke	Out of millions of rides , the company has provided just a handful to disabled users requiring wheelchair accessible vehicles since launching in the city in 2011 , the lawsuit claims .	0	disability
5648	@@20220406	disabled	jm	""" Paradof normally help me out , but they have n't been able to this year and I have not been able to get assistance elsewhere . So far , only one reading book I have been able to buy , but a number of other books are left on it to buy , "" said Janet Bryan , who is disabled and the sole caregiver for her 11-year-old niece , who will be attending Jos ? Mart ? Technical High School next month ."	0	disability
5662	@@15390057	disabled	au	There are also genuine issues when it comes to the way disabled people are reported in the media . When one in five Australians lives with a disability , where are the reporters focussed specifically on disability issues ? Yes , there are health reporters , but when you talk about disability as a health issue rather than a social issue , you allow discrimination to occur in everyday life .	0	disability
5667	@@4607432	disabled	bd	"He says , "" Protective safety nets are necessary , for those incapable of earning even when given stimulus packages : the elderly and disabled ; but these nets fall grossly short of meeting the need as they are not only insufficient but also tragically misappropriated . """	0	disability
5668	@@1923015	disabled	ke	The contest will be featuring three categories ; the blind , the deaf and people living with albinism . The overall winner will become an ambassador for the disabled and will have the duty of educating the public on matters that affect people living with physical disabilities .	1	disability
5670	@@2259512	disabled	sg	""" What happened on Jan. 18 , when we lost contact with the ship , was that the crew disabled the communications on purpose . """	0	disability
5696	@@25492396	disabled	us	""" People using this line are trying to go about their lives -- low-income people , young people , seniors , disabled people and choice riders , like millennials who do n't want to be tied to a car , "" Dibble said ."	1	disability
5706	@@18307045	disabled	lk	Speaking to the media , one protester said that building a garment factory in Kalkudah would be more productive as it can provide job opportunities to the people who are disabled and those widowed by the war . The protester also condemned the recent attack on two journalists who tried to report on the distillery construction .	0	disability
5714	@@3349938	disabled	hk	These tele-health technologies benefit the disabled and elderly and deserve serious exploration by the government .	0	disability
5738	@@14114775	disabled	my	PENAMPANG : Some 30 volunteers spend their Merdeka celebration by helping a disabled man build a new grocery shop at his house at Kampung Dabak , here .	0	disability
5770	@@15320143	disabled	lk	""" Present government is dedicated in solving the problems of disabled soldiers . But , misusing the freedom prevailing under the present government is a matter of concern , "" the State Minister said ."	2	disability
5803	@@25502987	disabled	ng	Technically , a dime of government funds can not be missing undetected and at the same time , millions may be lost , if the preventive and audit mechanisms are disabled by collusion and conspiracy by the parties involved .	0	disability
5853	@@24826275	disabled	in	By continuing to use this site you consent to the use of cookies on your device as described in our Cookie Policy unless you have disabled them . You can change your Cookie Settings at any time but parts of our site will not function correctly without them .	0	disability
5859	@@13633170	disabled	ph	Chiller said the alarms had been disabled without the knowledge of anyone on the Australian team , while maintenance work was being carried out on the building next door .	0	disability
5864	@@18536383	disabled	nz	An older woman 's chances of having a miscarriage or a disabled baby could be slashed thanks to a new scientific breakthrough .	0	disability
5874	@@18349735	disabled	ke	The man by the name Simon Kimely had given up his time to help a disabled old man in Ngara , Nairobi .	1	disability
5881	@@4882399	disabled	ph	The shameless regime claims that North Korea is the ' heaven of human rights ' and the ' heaven for the disabled ' in an apparent attempt to pull the wool over the eyes of the people around the world .	1	disability
5895	@@25284133	disabled	bd	"The system is disabled while Uber 's cars are under computer control , "" to reduce the potential for erratic vehicle behavior , "" the NTSB report said . Instead of the system , Uber relies on the human backup driver to intervene , the report stated . But the system is not designed to alert the driver ."	0	disability
5898	@@9272514	disabled	bd	For the first time ever in Bangladesh a daylong IT competition for disabled youth students was held at the permanent campus of University of Asia Pacific ( UAP ) on June 04 , 2016 .	0	disability
5901	@@4543045	disabled	bd	""" Rafiqul Bari has proved that the disabled children are not burden for the society and they can lead normal life if they get a little care and some training , "" said DC M Bazlul Karim Chowdhury as he visited the school along with officials of local administration and Shaheed Salahuddin Cantonment in Ghatail yesterday ."	4	disability
5908	@@23033016	disabled	ph	People are not cattle to be crowded inside trains and hauled to destinations . Overcrowding , especially in the first train , reserved for the elderly , the disabled , pregnant women , and adults with children , increases risks , exacerbated by insufficient air-conditioning and crowd pushing during the loading and unloading at the stations . Emergency aid can not be immediately administered when the trains are in transit .	0	disability
5913	@@8562835	disabled	gh	In what could be the first ever political attack ad on Snapchat , Clinton criticized Trump 's rhetoric and well-publicized inflammatory comments about veterans , Muslims and a disabled reporter .	0	disability
5918	@@16801402	disabled	my	"PETALING JAYA : A disabled passenger 's "" Open letter to the CEO of Malaysia Airlines "" , published by the Borneo Post on Sunday , received a prompt reply from Peter Bellew , the CEO himself , who said he wanted to meet the passenger in person ."	0	disability
5919	@@23424390	disabled	sg	"The company reportedly said the marketplace will become a "" free-only storefront "" and that "" all purchasing mechanisms will be disabled "" ."	0	disability
5933	@@24698908	disabled	sg	It also found that both the amount of bleeding in the brain and number of associated serious complications were lower in the patients who had received the TXA treatment.However , the trial found no difference in the number of people who were left disabled or had died at three months after their stroke ( the study 's primary outcome ) . The researchers believe further study is needed on larger groups of patients to enable them to fully understand the potential benefits .	0	disability
5948	@@1791511	disabled	gh	Discrimination of the disabled by society is one of the major problems undermining the progress of democratic practice in the country . It is always the dream of people with disabilities that so long as the disability bill is passed , their position in society will be influenced positively .	3	disability
5950	@@23930694	disabled	za	Kaldine also said that the rights of disabled people are infringed .	0	disability
5952	@@1951324	disabled	ng	Such is the story of Usman , a disabled youth who recently transferred his begging career to the area owing to repeated bombings , and Allahassan Yusufu , 61 , who left Katisna in search of greener economic pastures in Lagos .	0	disability
5962	@@1739044	disabled	us	Share this on : <h> Rescue ships come to aid of disabled freighter off Alaska	0	disability
5970	@@21731709	disabled	ng	The concern and attention to the disabled and weak has made Gov . Almakura special not only to Hammamatu , not only to Nasarawa State but to Nigeria as a whole .	1	disability
5975	@@15718021	disabled	bd	To mark the International Day of Persons with Disabilities Satkhira district administration and Department of Social Services hold a grand rally in the district town yesterday DHAKA TRIBUNE <h> International Day of Persons with Disabilities was observed across the country yesterday with a call for removing all barriers of the disabled and working for their welfare .	2	disability
5977	@@8816863	disabled	nz	""" Our life has completely changed from when he as an able-bodied young man running around 5000 miles an hour organising everyone . Now , he 's more disabled than anyone that he ever helped . ' '"	4	disability
5978	@@20125296	disabled	lk	"Mahinda Wijesinghe , the Inspector General of the Ridiyagama Government Detention Centre states that the centre currently has around 500 inmates and that he is not aware of a recent plan to increase the number of inmates . Responding to questions , he says that the institute is currently full and ca n't accommodate more inmates . He denies the accusation that it 's just a holding facility , saying that it has multiple rehabilitation programmes for the inmates involving in begging and others caught under the vagrant act ; including fields such as carpentry and agriculture . According to the source from the Western Province DSS , these citizens have gotten used to a certain street culture and are inclined towards continuing their practices . This is despite the attempts taken to rehabilitate them . "" They are more prone to quarrels as well as some of them have the habit of bothering the people who are offering alms to elders ' homes , by demanding money from them . Therefore the administration is reluctant to admit them to elders ' homes , for the sake of other inmates , "" he explains . On inquiring about reintroducing them to the society following rehabilitation , Daily Mirror learns that this has to be done through recommendations from the social services director to the provincial minister . "" But this process is different from releasing a prisoner where the gates are opened for the latter after the sentence concludes . We release our inmates to the care of a guardian or if not , to a company where they are employed based on their skills "" , the DSS spokesperson further adds . "" There are people with no guardians . Some are suffering from mental illnesses and are unable to earn a living . They are forced to remain in the homes and have become a big problem . As a result inmates are accumulating inside the institutes , "" he further states , shedding light on another matter that needs to be addressed with regards to the situation of beggars . When we inquire about the rehabilitation of those disabled , he states that they have never received disabled young people from the streets , because most of the time , they were under the care of ' guardians ' . <h> How should the Govt. proceed ? <h> "" Beggary has been commercialized as well as exploited using various illegal avenues such as drug dealings """	1	disability
5985	@@7946526	disabled	ph	The Comelec website was back to normal on Monday morning . Some of the site 's applications , however , were still disabled , including the precinct finder and search functions .	0	disability
5988	@@15089491	disabled	za	A Johannesburg woman , who allegedly convinced her late grandfather to sign a will making her his sole beneficiary , leaving her disabled grandmother destitute , has been interdicted from dealing with his assets .	0	disability
5995	@@24223310	disabled	nz	""" A range of organisations had wanted the health select committee to travel to the major centres , so that those disabled patients would have less of an effort , both physically and financially , to say their piece on medical cannabis ."	0	disability
6009	@@24750840	disabled	ke	The first time MP , who is a holder of Bachelor in Medicine and Bachelor in Surgery from the University of Nairobi , has in the past decried how women often shun disabled man . He is also on record for paying tribute to his wife , a nurse , for taking care of him all though .	1	disability
6031	@@9465364	disabled	us	And Gary Arnold , spokesman for the nonprofit Access Living group that advocates for disabled people , said his organization opposed removing the clause that requires 5 percent of ride-sharing fleets be accessible to the disabled .	0	disability
6034	@@1882329	disabled	tz	However , Mwakatobe hailed the government on its plan on assisting disabled people but urged it to make follow up and ascertain the extent of execution .	0	disability
6038	@@21195400	disabled	ng	Another disabled school in FCT , Abuja School for the Handicapped , Kuje , built in 1999 , is going through difficult times as its students are grappling with dehumanizing conditions .	0	disability
6039	@@14064432	disabled	ca	"Angels : Scioscia said 3B Yunel Escobar 's concussion symptoms are stabilizing and he could return to some baseball activities early next week . "" There wo n't be a rehab assignment , but he 's going to need a couple days , I think , to make sure he 's ready , Scioscia said . Escobar was placed on the seven-day disabled list Aug. 20 ."	0	disability
6043	@@8722138	disabled	ca	Prince Harry opens Invictus games for military disabled	0	disability
6052	@@15004107	disabled	my	2017 Budget : More needs to be done for disabled , say groups	3	disability
6058	@@1197636	disabled	us	Conservatives will have to square this deranged disrespect for the office of the presidency for themselves , but hopefully , people all over the political spectrum will educate Ms. Coulter about the relative merits of attacking an entire population of disabled people .	0	disability
6065	@@3422637	disabled	ca	They were truly a strange collection of men and women and , I believe , some children . Some were obviously mentally challenged , others were old people who struggled to walk and many individuals acted in a bizarre way that made you conclude they were psychiatric patients . Among the group were the seriously disabled .	1	disability
6067	@@23629329	disabled	ke	Police officers who have acquired additional academic qualifications will not enjoy increased salaries after the decision was rescinded . Those who were awarded pay rises on the basis of such qualifications will not only retain their original salaries but designations as well . The National Police Service Commission ( NPSC ) has consequently directed Inspector General of Police Joseph Boinnet to stop the additional payments . Also affected are disabled officers , who will no longer enjoy tax exemptions . This takes effect this month . The law in Kenya exempts the disabled from paying taxes for monthly earnings of Sh150,000 and below . Beneficiaries of the pay review were officers who improved their academic qualifications . Others had been exempted from paying taxes after they were recognised as disabled people . Read more at : https : **39;170;TOOLONG ...	0	disability
6071	@@3189556	disabled	sg	Nonetheless , the disabled robot , equipped with cameras , dosimeter and thermometer , was able to record data on radiation levels and temperatures in 14 locations out of the initially targeted 18 and footage inside the highly radioactive container . TEPCO plans to release the data soon .	0	disability
6081	@@20427083	disabled	nz	The occupational profile of disabled workers was reflected in their distribution across industries and high proportion of self-employment . The most common occupation for disabled people was manager ( 21.8 percent ) , an occupation that includes those who are self-employed and is common in the agriculture and construction industries .	0	disability
6083	@@15829445	disabled	lk	Whenever the term ' disabled ' is mentioned , it becomes the general perception that one is completely crippled or bedridden , and dis-abled are judged as being completely hopeless and unable to fend for themselves . Disability is known to be caused by impairments of several subsystems of the human body . Disabled people can suffer from visual impairment , physical impairment , intellectual impairment , mental illness and other several types of chronic disease .	3	disability
6086	@@25900636	disabled	ke	Others have suggested the captain was in a suicidal state and disabled communication before steering the plane into the ocean .	0	disability
6092	@@23943523	disabled	nz	Following the game , McKinney was put on the 10-day disabled list and infielder Miguel Andujar was recalled from Triple-A Scranton/Wilkes-Barre . Boone said Andujar will be used at third , first and DH .	0	disability
6094	@@4546114	disabled	pk	The judge remarked that the government had reserved a 2 per cent job quota for the disabled and they should be given their right . Hussain requested the court to issue directions to the PPSC to interview him for the job . The court sought replies from the respondents and directed the Higher Education Commission for a report on the equivalence certificate . <h> Reader Comments ( 3 )	0	disability
6105	@@18941250	disabled	sg	The mother of one respondent quoted in the study prevented her disabled child from doing anything , including washing the dishes . But beyond daily chores , some of the respondents also felt they were not allowed to make decisions even on health matters .	0	disability
6111	@@23423376	disabled	pk	""" The broad part of officials and the masses say that they hoped this constitutional reform is passed , "" it wrote . The WeChat account of the People 's Daily , after initially posting a flurry of positive comments under its article , then disabled the comments section completely late on Sunday . It was back again by Monday , complete with remarks lauding the party ."	0	disability
6151	@@24856533	disabled	ke	The Ugandan side , Mr Makau says , seems to have laxity that could be allowing the disabled to cross unchecked .	0	disability
6156	@@14585885	disabled	ie	During the course of their investigation , local media report that a drug lab was discovered . The police were called while emergency services disabled the gas and the area was evacuated . It is believed firefighters came across a hydroponic marijuana growing lab within the building , including propane tanks .	0	disability
6162	@@19299349	disabled	ca	Texas also reinstated left-handed pitcher Martin Perez from the 10-day disabled list to start the series opener against Boston . To make room on the 25-man roster , right-hander Keone Kela was put on the 10-day DL with right shoulder soreness and lefty Dario Alvarez was optioned to Triple-A Round Rock .	0	disability
6169	@@14413339	disabled	gb	We discussed the lessons learned from having disabled children and he was defensive of the NHS thanks to his experiences . Cameron espoused a clear vision of compassionate Conservatism that planted the Tory flag in the centre ground , rejecting the tired obsession over Europe that had previously caused such divisions in the party . <h> RELATED ARTICLES <h> Share this article	0	disability
6178	@@2096554	disabled	hk	Guide dogs have significantly improved the lives of visually impaired people but I notice that the disabled in Hong Kong still face a lot of challenges , largely due to a lack of facilities for them in our public transport system .	0	disability
6179	@@2801377	disabled	za	He could have also taken his condition to mean he must be disabled from seeking to live for others . He could have degenerated into self pity as many do , wallowing in the muddy fields of self-obsession and low self esteem . Yusuf did not ; everything was not about his immediate interests , but a social impact that touched even the lives of strangers who knew nothing about him or who will never even know .	3	disability
6192	@@8018442	disabled	hk	Then there is the widespread discrimination in Hong Kong against people with disabilities , some of which are relatively mild but nonetheless appear to render people in this situation as being less than ' normal ' . Here is another gross wastage of resources because , and I know this as an employer , disabled people tend to be among the most loyal members of the workforce .	0	disability
6204	@@20374850	disabled	nz	Mr Lepofsky said by making access for disabled people commonplace , New Zealand could tap into the disability tourist market .	0	disability
6216	@@1978315	disabled	lk	The Battalion records with great sorrow the sad loss of 20 officers and 317 other ranks killed in action and 10 officers and 193 other ranks amongst a total of 1174 wounded in action partially or permanently disabled during the period under review , who sacrificed their lives on operational duty to protect the sovereignty and territorial integrity of the country .	0	disability
6217	@@1452879	disabled	us	COALGATE , OK - A man was arrested Thursday for assaulting a disabled man in Coal County . Brian Rengals , 34 , was arrested for felony assault and battery for his part in a January incident that sent a disabled veteran to the hospital for nearly a week .	0	disability
6222	@@25231481	disabled	ng	Activated from the disabled list May 10 after suffering a triceps strain near the end of spring training , Logan posted a 5.91 ERA in 16 games . He has a 4.50 career ERA in 635 appearances . Peralta , 22 , made his major league debut this season and has a 3.72 ERA in two starts .	0	disability
6229	@@3590146	disabled	sg	In 2011 , Prime Minister Hun Sen signed sub-decree No 219 , which designated this piece of land to be converted into an SLCs for specific allocation to retired and disabled army personnel . A total of 1,288 hectares , previously marked as part of the Bokor National Park and under the control of the Ministry of Environment , was subsequently granted to the Kampot Provincial authorities , according to this sub-decree .	0	disability
6230	@@7582901	disabled	sg	The session aimed to discuss ways to promote technology in Singapore for specific demographics such as senior citizens , young people , and the disabled .	0	disability
6246	@@22021593	disabled	my	Suhakam commends MBPJ for addressing the needs of the disabled	1	disability
6252	@@23748109	disabled	nz	Currently 42% of disabled young people aged between 15-24 are not engaged in education , employment or training and the unemployment rate of disabled people is twice that of non-disabled . Turning these statistics around is critical .	0	disability
6270	@@25775147	disabled	ke	""" Some are ashamed of their disabled children . The government should crack the whip on such parents through the relevant authorities , "" Robert Njeru said ."	0	disability
6272	@@917050	disabled	us	Because JavaScript is disabled , you can only sign in by entering your OpenID URL manually :	0	disability
6273	@@10202126	disabled	ph	Government assistance to the poor , elderly and the disabled is constrained by budget allocations .	0	disability
6275	@@4716618	disabled	jm	Executive Director of the Jamaica Council for Persons with Disabilities ( JCPD ) , Christine Hendricks , says that with the passage of the Disabilities Act in 2014 , there has been an increase in the number of persons expressing interest in engaging members of the disabled community .	0	disability
6276	@@4590132	disabled	jm	""" Non-compliance and non-enforcement of solid waste management operations within the 12 ICBSP communities is currently affecting the health and well-being of all age groups , children , the disabled and the elderly service providers inside the targeted areas , "" Lumsden-Lue added ."	0	disability
6280	@@9364113	disabled	nz	""" Robert has the personality , skills and energy to affect change for the better . He will add value to the future work of the Committee and the rights of disabled people around the world , "" she said ."	1	disability
6284	@@973495	disabled	lk	Practical ways to open the doors wider for our disabled	2	disability
6295	@@440968	disabled	us	"The most recent flier -- signed by the anonymous "" Artemis of the Wild "" -- promises to reveal the names of 16 people in the Laurelhurst neighborhood who vote and receive disability payments . "" The names of these people are being posted where they can be seen by taxpayers and the neighborhood can decide who is truly disabled , "" it reads ."	1	disability
6301	@@21873828	disabled	hk	The government treats the welfare of the old and the disabled as a burden . Therefore , we have a care policy based on exploitation . <h> Support independent media <h> Partner with HKFP <h> What is Hong Kong Free Press ?	1	disability
6308	@@1940319	disabled	tz	Amon Mpanju , a vision-challenged disabled traveling with the candidate , said of Dr Magufuli to be a real patriot who has worked for the country with great diligence .	0	disability
