index	par_id	category	region	text	label	subgroup
6026	@@15299323	homeless	au	One of the many LifeLink supported agencies , The Shopfront , is the focus of the Archbishop 's Christmas Appeal this year . The Shopfront is a drop-in and referral centre offering support and friendship to people experiencing difficulties dealing with homelessness , financial stress , hunger , depression , loneliness , addiction and violence .	1	homelessness
6027	@@4613219	homeless	jm	As a member of Care of Hope , Barnett provides food for the street people catered to by the foundation on a regular basis . She , however , does n't mind having to cook to feed the homeless and the needy she said , because this is basically something that is already up her alley .	4	homelessness
6040	@@8909155	homeless	pk	KARACHI : Sindh Chief Minister Syed Qaim Ali Shah has directed Social Welfare Department to establish a centre for elderly homeless people so that they could live respectfully without working hard and even without stretching their hands before others .	3	homelessness
6047	@@26001659	homeless	ph	MARAWI CITY , Lanao del Sur , August 2 ( PIA ) --The Autonomous Region in Muslim Mindanao ( ARMM ) is donating all the proceeds from the region 's food festival to the victims of the latest fire incident in Jolo , Sulu that left about 30,000 residents homeless .	0	homelessness
6049	@@21894929	homeless	sg	After that , she decided that she would not continue with a collection drive as it was cumbersome and decided to look for a single sponsor . But soon , cash-rich people started approaching her and gave her money to build shelters for the homeless .	3	homelessness
6051	@@20432088	homeless	jm	Fearsome Hurricane Irma cut a path of devastation across the northern Caribbean , leaving at least 10 dead and thousands homeless after destroying buildings and uprooting trees on a track yesterday that could lead to a catastrophic strike on Florida .	0	homelessness
6059	@@13696599	homeless	ng	That is not all . Regarding the quality of life as contained in the Millennium Development Goals , such as access to health care , potable water , electricity and reliable infrastructure , the country went from bad to worse . A veritable underclass of desperately poor people , some derelict and homeless was the underside of increased growth and expansion of the millionaire class brandishing private jets . Add to this depressing scenario , our recent economic convulsions manifested in worsening unemployment , upward spiral in the inflation rate , the abasement of the salaried elite caught in a debacle of lengthening defaults , the virtual wiping out of small scale businesses , and you get a social explosion waiting to happen .	4	homelessness
6068	@@18228453	homeless	us	Wanting to help in some way , in 2015 she invited friends to donate feminine hygiene products for homeless women and collected them at her NoPa apartment .	1	homelessness
6076	@@10349564	homeless	my	Three senior citizens were left homeless when the house in which they lived for more than 20 years on Jalan Peel , Kuala Lumpur , was destroyed in a fire today .	0	homelessness
6078	@@4014100	homeless	lk	Feb 16 , Colombo : Pursuing another promise in the Mahinda Chintanaya policy statement to provide a home for every homeless family , the Sri Lankan government today launched an ambitious project to build one million houses within the next five years .	1	homelessness
6082	@@4843341	in-need	us	While it is still very early days for the Odyss ? e wave power desalinator , Tutic and his co-founder Renaud Lafortune do hold high hopes for its ability to deliver clean drinking water to regions in need . Potential areas for deployment include South Africa , Madagascar , Australia and smaller islands susceptible to the impacts of climate change .	0	homelessness
6084	@@16733318	in-need	ng	They follow a crippling El Nino-triggered drought which scorched much of the region last year , hitting crop production and leaving millions in need of food aid .	0	homelessness
6085	@@26073013	homeless	in	""" San Francisco , New York , LA , and other cities in the US are really glitzy and glamorous from the outside -- cities with a lot of money , amazing infrastructure , the best minds and industries . While this all holds true , nobody talks about the homeless people other than the people who live in those cities ( and surrounding areas ) . "" <h> American infrastructure is n't up to par with other countries ."	0	homelessness
6087	@@8036666	in-need	gh	Coming from a home that faced financial hardship , Father Campbell is always out to implement projects which help bring smiles to the faces of people who are in need .	4	homelessness
6099	@@4660349	homeless	my	"SATURDAYS for homeless children in Chow Kit are now filled with learning and laughter , thanks to the "" Region of Love "" ( RoL ) ."	4	homelessness
6101	@@14121037	homeless	ng	Day24 #Emilinks MydoorStory# No matter how terrible your economic situation is , it is not an excuse for building your house with substandard crappy building materials . My one year NYSC service year was like five years in pains . It was a year that can perfectly be described as an homeless situation . I think , I bear the punishment of paying my whole attention to the attractive look of the house I rented rather than looking for house build with quality product from #Emilinks .	1	homelessness
6104	@@23761779	homeless	ke	Contractor ' takes off ' as Harambee Stars are rendered homeless	0	homelessness
6110	@@20055912	homeless	gh	Some 3,000 people are homeless in what is being described as a humanitarian emergency .	0	homelessness
6113	@@4721464	homeless	jm	Jordan Bennett commended the team of volunteers for their dedication and for sharing his vision , which is motivated by Christ 's famous miracle where five loaves and two fish were used to feed 5000 persons . He said he was happy to see this level of partnership and support for an initiative that was birthed by his desire to feed especially homeless Jamaicans and those in need and how it continues to blossom and impact the lives of others .	4	homelessness
6115	@@23646027	homeless	za	The Eastridge Christian School in Bramley gathered at their local park to hand over much-needed food parcels to the homeless on 7 March .	3	homelessness
6116	@@3642851	in-need	gb	The club declared the player was ' a young athlete genuinely in need of help ' and had behavioural issues .	0	homelessness
6117	@@24828685	homeless	bd	Hazera Begum still remembers how she had run away from her family in the mid-1970s as an eight-year old . In an attempt to escape from the torment of her stepmother , she initially began her homeless life as a street urchin , collecting ...	1	homelessness
6119	@@22756408	in-need	ke	1 . Avoid sugar and processed foods . There is a strong connection between your diet and the health of your skin which becomes more pronounced as we get older . As the largest body organ , the skin needs the right nutrition to stay young and healthy . Antioxidants , available from fruits and vegetables , are particularly important for healthy skin . While sugar and processed foods accelerate ageing , you can reverse this by consuming bone broth regularly . Bone broth is full of collagen which is important for skin health .	0	homelessness
6120	@@16756893	in-need	ie	"The mother of a seven-year-old girl in need of a heart transplant has expressed her anger at "" bureaucratic wrangling "" over the responsibility for ensuring air ambulance transport to London should a heart become available ."	0	homelessness
6125	@@15021497	in-need	za	Updated 24 October 2016 <h> No queues , no fuss , bringing healthcare to your door <h> Nobody likes to wait in a long queue -- especially when you are in need of medical attention .	0	homelessness
6126	@@19565078	in-need	gb	Report paints picture of children in need	0	homelessness
6128	@@15362434	homeless	sg	We too must guard against making segments of our society feel homeless in their own land . It is tempting to rush to label those who are different from us , but it is more fulfilling in the long term to stop instead , and listen to their stories and their concerns .	1	homelessness
6131	@@7375061	in-need	ca	A brown and white female dog resembling a Basenji or Bull Terrier type was found on Feb. 8 , 2016 , at large in the area of Saint Kateri Tekakwitha school in the community of Abbeydale . The dog has multiple large masses on her hind end in need of surgical treatment.Courtesy Calgary Humane Society / Calgary Herald	0	homelessness
6134	@@7932936	in-need	us	So , based on the past success of the church 's mobile food truck and clothing van , he unveiled a new multicolored Winnebago stocked with computers and Internet access , which will bring job-hunting services to Buffalo neighborhoods in need .	0	homelessness
6141	@@24291589	homeless	ke	The actor , who is known for his roles in Nollywood movies , also revealed in a radio interview that he is broke and homeless .	0	homelessness
6145	@@4855561	in-need	us	""" Women in need deserve laws that are in the best interest of their physical and emotional well-being , and that take into consideration their unborn child , "" added Aden ."	0	homelessness
6148	@@1818925	homeless	tz	Hundreds left homeless as authorities raze down over 100 houses in Dar	0	homelessness
6159	@@884477	homeless	gb	He used his extensive contacts in the industry to persuade the owners of vacant office buildings to loan them to homeless organisations , and then persuaded contractors to refurbish them . Holborn Viaduct and Marsham Street were the first two temporary shelters to receive help .	0	homelessness
6160	@@1947115	in-need	ke	Bakuli revealed that the most common means to conning residents was that of such criminals pretending to be blind and crippled . He said that they use fake statements written on manila papers pretending to be in need of a lot of money for treatment .	0	homelessness
6161	@@4938271	homeless	lk	Were they connected to insufficient financial allocations ? Whatever the allocations that were made , they were insufficient for him . We made allocations from the budget but his programme of providing homes for the homeless evoked issues on financial allocations .	0	homelessness
6165	@@8531174	in-need	ca	""" I 'm not sure that there 's any priority over roads , which we also know are absolutely in need , or drainage , which we know is absolutely in need , "" Milne said ."	0	homelessness
6175	@@4517366	homeless	bd	Erosion by Teesta River has taken a serious turn in Dimla upazila , rendering over 400 families homeless and washing away large areas of cultivable lands , trees , and structures during the last ten days .	0	homelessness
6176	@@16655174	homeless	ke	The now homeless villagers claimed a local investor dealing in limestone excavation was using police to evict them in order to mine construction materials from the land .	0	homelessness
6177	@@30081345	homeless	in	""" Interventions that prevent homelessness for families and pregnant women can be extremely effective , and with data on the housing status of our patients , we can better advocate for more resources to drive innovations in addressing housing instability , "" the researchers noted ."	0	homelessness
6180	@@4545376	in-need	pk	"Dr. Nabeela Ali 's , Chief of Party , USAID Technical Assistance Unit for Health ( TAUH ) presentation focused on "" Policies , Programs and Gaps in Action "" dwelled on the system building blocks , overall goals and outcomes and what hindrances exist to better outcomes . Pakistan 's health system , Dr. Nabeela Ali continued is in need of a policy rethink ."	0	homelessness
6193	@@10333156	homeless	hk	What would you do if you saw a homeless person ?	2	homelessness
6219	@@8258188	homeless	ie	All of those who presented were unemployed , while seven ( 35% ) were homeless .	0	homelessness
6220	@@1832245	in-need	tz	About 80 percent of Tanzanians live in the villages and most are farmers in need of market , a problem that can be easily averted with the broadband connectivity that will allow for online research and marketing .	1	homelessness
6221	@@10366336	in-need	za	The daughter of Western Winter is effective over the 1200m and if not in need of it after a 16 week break , could surprise into the quartet .	0	homelessness
6239	@@16804547	homeless	hk	Eight lawmakers visited homeless people in Kowloon 's Sham Shui Po district on Monday night , amid fresh accusations that officials have been evicting them and seizing their property in late-night operations .	0	homelessness
6241	@@26222704	homeless	ca	A lot of people just don ? ? ? t recognize the extent of what we ? ? ? re doing in the community , that there are people living with homelessness and how we ? ? ? re bringing them to a life of self-sufficiency and independence .	4	homelessness
6243	@@22854262	homeless	hk	In Taiwan , hostess bar ladies , homeless people and migrant workers are some of the overlooked social classes . To many others , they are seen as a group of disgraceful social outcasts . But lately , these underprivileged people have been given a stage to express themselves , with the help of the emerging walking tour trend in Taipei .	1	homelessness
6245	@@20948579	homeless	ng	"Moving a motion on the floor of the House on Thursday , Member representing Otukpo/Ohimini federal constituency of Benue State , RT . Hon. Ezekiel Awulu Adaji said , "" the people of Ogobia and Ondo Communities are predominantly farmers , and this needless communal violence has rendered thousands of inhabitants homeless , thereby affecting their farming activities "" ."	0	homelessness
6253	@@16604999	in-need	nz	This Christmas , Epuni Baptist Church volunteers will be giving away Klosen 's bread to families in need .	4	homelessness
6259	@@16047006	in-need	ca	""" Helping people in need is a message that each religion has , "" she said . "" I hope it will be spreading out to other communities as well . """	4	homelessness
6265	@@1273067	in-need	ca	Noisy , often neurotic and in need of constant attention , parrots are hard work , and the result is a pet that gets passed around , as one owner after another gets exhausted .	0	homelessness
6266	@@10061907	homeless	ph	It is miserable being poor and homeless in an affluent nation where one 's worth is measured by what one can afford to buy . Even those in the middle class with good and steady jobs struggle to keep their lifestyle .	3	homelessness
6274	@@1682973	homeless	ca	"Moreover , I have also been homeless-- and like many of the rural homeless , not in the street , but "" hidden "" as a couch-surfer ."	0	homelessness
6283	@@8483733	in-need	sg	"NHS England said "" military level "" planning had gone into making sure that patients in need of urgent care would be properly treated , with more senior doctors known as consultants on hand to provide essential services ."	0	homelessness
6285	@@24827308	homeless	bd	Hazera Begum still remembers how she had run away from her family in the mid-1970s as an eight-year old . In an attempt to escape from the torment of her stepmother , she initially began her homeless life as a street urchin , @ @	1	homelessness
6290	@@13593953	in-need	nz	The company was not yet in need of equity but would look to capital raise in the next year or so , Millar said .	0	homelessness
6293	@@1894633	homeless	ke	The BNGRC with local authority in Amboasary installed on Tuesday six tents to receive the homeless villagers in the rural commune of Maromby , while the national gendarmerie rushed on spots with a hundred elements to maintain security in the area ..	0	homelessness
6294	@@3212173	in-need	za	Nelson Mandela Foundation chief executive Sello Hatang said the blankets would be distributed across all nine provinces to people who are in need .	3	homelessness
6296	@@1827473	in-need	tz	The organization will also bring in expertise from abroad to work in hospitals in the two regions . Hospitals that will benefit from Operation Upendo 's generous support include St. John 's Hospital in Lugarawa village in Njombe Region and in Ruvuma Region , Litembo Hospital in Litembo village , Lituhi Hospital in Lituhi village and Ruanda Hospital in Ruanda village will also benefit . Others are Mpapa Health Centre in Mpapa village and the numerous dispensaries in Ruvuma Region in need of improvement .	0	homelessness
6298	@@13863506	in-need	ph	Britain needs to take the first step among the two regions and secure the future of the foreign nationals currently working if not be prepared for a backlash for all the Britons working in the EU .	0	homelessness
6307	@@2473404	in-need	sg	Community Chest partnered the Singapore Chinese Orchestra ( SCO ) to organise the inaugural Community Chest - SCO Mother 's Day Charity Concert on May 2 , 2014 to pay tribute to mothers and raise funds to help those in need .	0	homelessness
6313	@@9599048	in-need	lk	As a person , Ransilu Jayathilake is a kind-hearted individual with the willingness to help anyone in need of his assistance . With the world championships ahead , he still has quite a long way to go at the international stage . His ability to believe and never give up differentiates him from many other world class athletes . Jayathilake himself resembles Sri Lankan power-lifting as a whole . Currently , he only needs encouragement and support from his fellow countrymen as he prepares to take on the world .	4	homelessness
6324	@@14092503	homeless	pk	In January 2010 , a huge landslide occurred , which left hundreds of families homeless . Baba Jan dared to organise the homeless people in order to lobby for seeking compensation and rehabilitation for them . In August 2011 , ordinary people were protesting for the rights of several families who never received any compensation when the police opened fire and killed innocent people ; this led to protests starting off in several towns . Thereafter , arrest warrants were issued against several protestors ; Baba Jan and other activists were arrested and brutally tortured . Later , they were charged under the provisions of the Anti-Terrorism Act , and an anti-terrorism court sentenced Baba and other activists to life imprisonment .	0	homelessness
6331	@@1892080	homeless	gh	Team Ghana are among 42 nations taking part in this year 's street soccer -- style tournament for homeless men , women and youth , which kicked off October 19 with the finals taking place on Sunday , October 26 .	0	homelessness
6334	@@3591915	in-need	gb	Destitute , or clutching a smart-phone ? Rather than getting caught up in arguments about who is most in need , we must simply move as fast as we can to improve lives . Literally and metaphorically , we need to pull people out of the water first , and ask questions second . So if you can , sign up to be a foster carer , not just a refugee foster carer . Compassion should have no borders .	4	homelessness
6342	@@4721534	homeless	jm	Homelessness affects all types of people - individuals and families , men and women , the young and old , and FFP is adamant that everyone deserves a place to rest their heads and protect their families from the elements and other hazards of homelessness .	4	homelessness
6343	@@26103663	homeless	gh	In Canada , where Christy recently completed school , she made an impact by spreading love on the streets on Christmas day , providing winter coats , gloves and providing support to homeless people at the mercy of the weather .	4	homelessness
6344	@@13892184	homeless	ng	"HURIWA continued that , "" Particularly troubling and unsettling is the reported plan by Mr. El-Ruffai to demolish the fully developed Catholic Parish in Mando in the center of the state capital and the Gbagyi community- an outskirt of the state which will render thousands of people homeless even when no concrete compensation or resettlement plans have been completed ."	0	homelessness
6348	@@22524885	homeless	sg	Also known locally as Vinta , the storm had unleashed landslides and flash floods that wiped out a mountain village , killed at least 200 , and left thousands homeless .	0	homelessness
6349	@@30086109	homeless	bd	The police captain said Escobar was apparently homeless himself and that robbery was the suspected motive for the attacks , which the police captain called crimes of opportunity .	0	homelessness
6351	@@14431284	homeless	hk	When former triad member Chan Chi-cheung was released having served 38 years in prison over manslaughter charges , he was not especially remorseful . Instead , he became reliant on drugs to get through the days after failing to find a job and becoming homeless .	0	homelessness
6352	@@18587286	homeless	ke	"Some of them have gotten so good at their interpretations that are starting to make a living off acting . "" We are sometimes just chilling . We read and learn , write our scripts and help each other , "" one of these homeless guys recently said in a BBC interview . "" Some can not believe that people like us can do Shakespeare , but then are very surprised that we can do it "" he nonchalantly adds ."	0	homelessness
6354	@@26064497	in-need	pk	In the wake of natural disasters , for example -- earthquakes in Islamabad , massive flooding along the Indus -- entire schools would fill up , as if over night , with emergency supplies ; relief drives never failed to consume entire cities to ensure that no one in need of medicines , food , and clothing was left unassisted .	0	homelessness
6357	@@9520719	homeless	ng	"Amnesty International said his sentence set "" a dangerous precedent "" for freedom of speech in Niger and called on the authorities to immediately drop all charges against the activist . Boko Haram 's seven-year insurgency has left at least 20,000 people dead in Nigeria and border areas of neighbouring Niger , Chad and Cameroon , and made more than 2.6 million homeless ."	0	homelessness
6360	@@4750137	homeless	ie	Muslim YouTuber gives Christmas presents out to homeless people	4	homelessness
6369	@@21945014	in-need	us	Have you ever thought about donating a kidney to a family member , loved one , friend or stranger in need ? Elizabeth Frost and Tom Ryan can tell you it 's one of the most rewarding experiences ever .	0	homelessness
6380	@@2312389	in-need	hk	Peugeot , the second largest European automaker , has been racking up losses in recent years and is in need of cash , with analysts only expecting the group to turn around in the financial year 2015 .	0	homelessness
6384	@@23466770	homeless	ke	Among those who perished was a homeless man in Lens , northern France , who police said died of smoke inhalation in an abandoned house after lighting a fire to keep warm .	1	homelessness
6389	@@1255139	homeless	us	As part of the challenge , King joined up with two other families to help the homeless on Thanksgiving Day . She took her three children downtown this afternoon to give a blanket , coat and a home-cooked meal to homeless families they ran into . She also included a bracelet and card .	3	homelessness
6390	@@9143479	in-need	bd	These women are in need of special attention and care for safe and clean delivery , including the services of a professional birth attendant and access to 24-hour Emergency Obstetric and Neonatal Care in case of complications .	0	homelessness
6392	@@23096285	homeless	ke	This year alone the B.S.I has been able to share with the kids of Rescue Dada Centre , a home that rescues girls from the streets and gives them an opportunity to better themselves in life . They also got to visit kids from Kijiji in Langata who were left homeless after a fire consumed their homes .	3	homelessness
6394	@@10183372	homeless	hk	Volunteers are demanding answers from the government as to why they were turned away from donating necessities to temporary homeless shelters during some of the coldest weather Hong Kong has seen for decades , the SCMP reports .	0	homelessness
6396	@@4635510	homeless	pk	The University of Louisville has been actively engaged in various natural disasters of Pakistan . The 2005 earthquake alone left around 86,000 people dead with another 3 million homeless in Northern Pakistan . Dr Adeel Haq , then an M.D. senior resident in Emergency Medicine at the University of Louisville School of Medicine worked tirelessly towards raising a fund of $16,000.00 . He then traveled to Battargam , a makeshift tent village where he began providing services to patients received there . His efforts led him to to win the award of Volunteer in Medicine in the university . His efforts raised awareness and urgency in creating an offshoot program within Pakistan to make the country ready to handle natural disasters should they arise .	0	homelessness
6398	@@18608357	in-need	my	""" The world today is in need of this : that joy that arises from the encounter with Christ in a life of personal and community prayer , in daily listening to the Word , in the encounter with brothers and sisters , in a happy fraternal life in the community , including fragility , and in the embrace of the flesh of Christ in the poor . Prophets of a joy that is born of feeling loved and therefore forgiven , "" he said May 22 ."	4	homelessness
6402	@@2034414	in-need	in	Review : After Gandalf the wizard convinces Thorin that he needs to embark on the journey , a motley group is assembled , which includes the Hobbit , Bilbo Baggins . Baggins the burglar is the only one with the skill and guile necessary to steal the gem that Thorin needs to reclaim the kingdom - the Arkenstone . However , Baggins does have his own secrets from Gandalf and the gang .	0	homelessness
6403	@@16128602	in-need	ca	""" Dealing with social issues and working with people in need is an important part of what we do at the city and it 's something we ca n't lose track of . """	0	homelessness
6405	@@8392939	in-need	hk	"Calls for applications may have only opened at the end of March , but the slated licensing costs have already priced out many potential vendors . The license alone will set back successful applicants -- who will be selected through a two-stage selection process -- a cool $600,000 . "" How can a start-up get the money just to begin ? "" questions Chung . And while operators in need of capital will be able to apply for loans of up to $300,000 under the Microfinance Scheme issued by the Hong Kong Mortgage Corporation Limited ( with an above-market interest rate of up to nine percent ) , "" For a new business , "" Chung states , "" starting out with a $300,000 debt is very risky . """	0	homelessness
6406	@@23424546	homeless	gh	More than 250 people have been rendered homeless in two communities in the Bosomtwe District of Ashanti after a heavy rainstorm Sunday evening .	0	homelessness
6415	@@22853588	in-need	in	who are in need of an emergency , will be tracked by trans-telephonic ECG monitoring technology , which will transfer the runner 's ECG directly to the doctor 's smartphone . ( Representational Image )	0	homelessness
6418	@@16158411	in-need	ph	""" What we save from buying firecrackers we give the amount for social services to our parishioners in need , "" he said ."	4	homelessness
6419	@@10139200	in-need	tz	He said the warehouses in every zone countrywide were full of relief basic supplies that might be in need whenever the floods occur . He mentioned some of them as blankets , food , school uniforms , exercise books , home appliances and mattresses .	0	homelessness
6424	@@15222145	in-need	ca	It 's just the start of what she hopes becomes a mountain of clothing she will give away to those in need as cold weather approaches .	1	homelessness
6425	@@14761234	homeless	nz	Tens of thousands in the impoverished Caribbean nation have also been left homeless by the monster storm , which is now ploughing northward over waters just off the US southeast where it has caused flooding and widespread power outages .	0	homelessness
6428	@@1937800	in-need	ke	Kenyans are known to have big hearts . Hearts so big that they give generously when it comes those in need . Despite all our differences , we unite to help the sick , fight for justice or feed those in drought or war-stricken areas .	4	homelessness
6430	@@4639001	homeless	jm	"It does n't help that we have been inundated with news reports and documentaries of people who have been harassed , beaten , displaced , made homeless , and murdered , among other things , over the last 10 years or so . There is a large community of LGBT people living in the gully in New Kingston . Almost a year ago , a homeless young man , Dwayne Jones , was murdered for not dressing as a biological male . This year , Tiana Miller , who is transgender , was denied entry into a soca party because the security said , "" No cross-dressers are allowed "" ."	0	homelessness
6435	@@25409191	homeless	bd	""" My request is to all the Union Parishad chairmen and our union-level leaders and activists so that a single person does n't remain homeless in Bangladesh . We 're providing financial assistance to those who have lands but unable to make homes . We want the financial assistance to reach them fully so that they can build homes , "" she said ."	0	homelessness
6437	@@20964788	in-need	ke	But even as such organizations continue with their efforts to rescue starving Kenyans , the number of those in need of relief assistance continues to grow by the day .	0	homelessness
6458	@@19104092	homeless	us	An emergency alert was sent out by Santa Clara County Wednesday . The Public Health Department says the victims are a 72-year-old man and an 87-year-old woman . One died in a car , and the other was homeless .	0	homelessness
6459	@@22110079	homeless	tz	"For Tanzania , from the outset , the question of the total liberation of Africa was a matter of principal , assuming a principled political line . That was particularly the case during the days of the founder President Mwalimu Nyerere who once said of Palestine : "" If the legitimacy of the state of Israel is not an issue today , for how long will Palestinian people remain homeless ? """	1	homelessness
6466	@@19525644	homeless	za	You need a solid action plan for the day -- especially if you only have 67 minutes to spare . If the homeless shelter really needs a veggie garden -- but this is not your core business -- consult with experts on the right seeds to plant for the time of year , the right tools to use , and how to maintain the garden .	0	homelessness
6470	@@4541912	homeless	bd	The weather has made it really tough for the homeless . In Dhaka they were seen searching for warm clothes and a warm place to kip for the night .	1	homelessness
6472	@@1876586	homeless	ng	For instance , those to be removed should be given priority in terms of resettlement , but it is a different thing entirely where it is established that some people deliberately neglected the town planning directives of government to build structures under such restricted areas . It means they had clear understanding of the law that such area is a danger zone , so they ca n't hold government accountable for their homelessness .	0	homelessness
6481	@@20078911	in-need	sg	For a country sorely in need of a uniting force , Kuala Lumpur 2017 could n't have come at a better time .	0	homelessness
6483	@@2607941	in-need	ph	""" We believe that nations of goodwill can benefit only if the Japanese government is empowered to assist others and is allowed to come to the aid of those in need , especially in the area of collective self-defense , "" Aquino said in a statement released June 24 after his talks with Abe ."	0	homelessness
6484	@@2559173	homeless	lk	Touched much by their plight , Commanding Officer and all ranks of the 7 Sri Lanka Light Infantry ( SLLI ) Regiment serving under the Security Fore Headquarters - Kilinochchi ( SFHQ-KLN ) , offered their financial and labour support for construction of a new house to a homeless family in Kanakapuram , Kilinochchi.	2	homelessness
6486	@@1747935	homeless	us	Southern California -- this just in <h> Gay youths , homeless on the streets of Hollywood : largely hidden , vulnerable to predators	0	homelessness
6501	@@15562743	in-need	au	I 'm a big supporter of the charity Dress for Success , which provides professional clothing and styling tips for women in need for job interviews . Most of those helped have come out of violent relationships or prison , and a new suit and hair and makeup goes a long way in shoring up the confidence needed to secure a job and improve your financial future .	4	homelessness
6503	@@850868	homeless	nz	""" We were literally a week away from being homeless when we heard about this place . """	0	homelessness
6505	@@21556908	homeless	pk	He experienced people trying to set him on fire and stealing from his pockets whilst sleeping rough . Abobaker thinks the government should set up companies that offer people training and employment and aims to establish a restaurant employing homeless people himself one day .	1	homelessness
6509	@@60102259	homeless	tz	""" Evros is not just the border , "" he said . "" Evros is here in Thessaloniki . They are here , homeless , without any provision of service . """	4	homelessness
6516	@@37595	in-need	lk	The patient who is in need of O+ kidney also appeals for public contributions to be remitted to her Account No. 0842001-8-0017225 at Alutgama People 's Bank .	0	homelessness
6524	@@25306813	homeless	nz	Auckland Council has just announced plans to count the number of homeless in the city , around six weeks after the government said it would create an extra 1500 social housing places by the end of winter ... More&gt;&gt;	0	homelessness
6530	@@18349554	in-need	za	Last year , TFG trainees at its Prestige Factory in Maitland and Caledon produced 40 000 blankets -- double the number produced in 2015 -- which were distributed to communities in need , as well as those struck by disaster . This year , the programme will again produce 40 000 blankets for the country 's most vulnerable , and the initiative will further be extended to create a range of children 's hoodies .	0	homelessness
6534	@@24135250	in-need	sg	The actor , who will be seen later this month in Avengers : Infinity War , found himself called upon to make the day of a young fan in need . On Wednesday , he hung out with Jacob Monday , who is a 16-year-old from upstate New York who has terminal cancer . The teen , who has a rare form of bone cancer , has a bucket list he 's working through and it included meeting his favorite movie star .	3	homelessness
6542	@@24299681	in-need	in	Pakistan 's hockey World Cup-winning goalkeeper Mansoor Ahmed is in need of a heart transplant	0	homelessness
6543	@@4815765	in-need	ie	"The ladies did n't want to give up their knitting sessions , and it has now evolved into the ' community craft corner ' , "" which has become a phenomenal success "" , for everyone interested in knitting and crochet each Monday and Friday at 11am . While indulging their own hobby , they are also creating gifts for those in need - such as blankets for the elderly , and bonnets for premature babies . An unusual source of their enterprises are ex-battery farm hens , who have now been rescued for greener pastures ."	0	homelessness
6549	@@20671538	homeless	sg	"According to Kofron , this technology is already fully operational . It is tested on the most easy "" targets "" -- the homeless , the poor and those who have little relatives and friends . In these experiments involved Federal agencies , States , intelligence services , private security services , a number of large American corporations , police and some city social services ."	1	homelessness
6552	@@21789814	in-need	ng	"-- In 2014 Make the Future showcased Pavegen 's innovative kinetic tiles which convert player 's footsteps into energy for lightingfootball pitches in Rio 's Morro de Mineira favela and Lagos Nigeria . This was followed by 2016 's "" Best Day of My Life "" initiative which featured some of the world 's top singers to introduce other bright energy idea collaborations . An energy relay began in Kenya , where Shell supported the launch of GravityLight , an invention which brings clean light to off-grid Kenyan homes . This was followed by an initiative in Brazil , where Shell helped Insolar bring affordable solar solutions to communities in need in Rio ."	2	homelessness
6553	@@4825066	in-need	ca	""" The reality is that patients are in need at that moment . We have to meet them -- that 's our mandate , that 's why we went into this job , "" Sevcik said in an interview with CBC ."	0	homelessness
6556	@@16014180	in-need	ie	Although no one from the site responded to the Irish Sun , they had posted they wanted to do something for those in need over Christmas .	4	homelessness
6558	@@2150162	homeless	hk	The story of a woman 's death going undiscovered for hours in McDonalds made headlines last month and cast a much-needed spotlight on the plight of Hong Kong 's homeless . Many of the homeless spend their nights in Hong Kong 's 24-hour McDonalds branches , leading people to dub them ' McRefugees ' or ' McSleepers ' .	0	homelessness
6564	@@21641455	homeless	sg	The crackdown on the homeless began on October 20 , ahead on Ivanka Trump 's to the city . Those found on the streets are being shifted to Anand Aashram near the Chanchalguda prison and Cherlapally prison .	0	homelessness
6566	@@18331450	homeless	ph	Joey Lina is a typical trapo , to relate homeless to jobless . This is mentality of TRAPOS who want to garner votes . The real cause of homeless in Pinas is overpopulation , corruption/greed by government officials and dysfunctional judicial system .	1	homelessness
6570	@@24698084	homeless	ke	More than 1,500 families in the county were left homeless after their houses were submerged by floods in the county .	0	homelessness
6571	@@4648853	in-need	jm	Following that , Mr. Mair said the whole essence of Food for the Poor ? s existence , is not only to give of its donations to Jamaicans in need , such as the 40 housing recipients , but also to award longstanding donors , such as Father Palazzolo .	1	homelessness
6580	@@1909359	in-need	tz	""" So how does a person in need of emergency care get a PF3 when the police posts are closed , "" he queried ."	0	homelessness
6583	@@8157911	homeless	us	The homeless teenager accused of killing a University of Texas freshman claimed to have had a chaotic childhood marked by violence and abuse .	0	homelessness
6585	@@2521521	in-need	ph	We also show our love for God when we open our homes and places to those who have nowhere to stay and share our food and water with the hungry and the thirsty . We also show our love for Him when we visit the sick and give comfort and hope as well as to visit the prisoners to console and to assure them of the grace of conversion . When we offer willingly our time and commitment at the service of those who are in need , especially the suffering and the deprived , that is love .	4	homelessness
6587	@@15763716	homeless	sg	The initiative sees Uber teaming up with local dog shelter SOSD and pet food brand Purina Pro Plan to raise awareness of homeless dogs in Singapore . While the service is free , Uber said those who opt for the service are encouraged to make a donation to SOSD . All puppies offered in the service are also up for adoption . <h> Jeshi , Soby , Tate , Sofy will be out on loan for a cuddle on Friday . ( Photos : SOSD )	0	homelessness
6599	@@4609891	in-need	jm	Flood-ravaged Port Maria in need of rehabilitation	0	homelessness
6609	@@14230226	homeless	au	Aboriginal and Torres Strait Islander youths were more likely to nominate homelessness and housing as an important issue facing Australia today .	0	homelessness
6612	@@8529981	homeless	gh	""" Our conclusion is that the cost loading on the economy and the community is 626 million Australian dollars ( 475 million U.S. dollars ) for homelessness alone , "" MacKenzie told the Australian Broadcasting Corporation on Thursday ."	0	homelessness
